"","user","scheme","event","timeTaken_days"
"628","ast423","textrandom;az-6","testing",1.84
"629","ast423","unknown;az-6","Successful Login",1.84
"630","ast423","unknown;N/A","testing",1.85
"631","ast423","unknown;N/A","testing",1.85
"632","ast423","textrandom;az-6","testing",4.85
"633","ast423","textrandom;az-6","testing",4.85
"634","ast423","unknown;az-6","Successful Login",4.85
"635","ast423","textrandom;az-6","testing",4.85
"636","ast423","textrandom;az-6","testing",4.85
"637","ast423","unknown;az-6","Successful Login",4.85
"638","ast423","textrandom;az-6","testing",4.85
"639","ast423","textrandom;az-6","testing",4.85
"640","ast423","unknown;az-6","Successful Login",4.85
"641","ast423","unknown;N/A","testing",4.85
"642","ast423","textrandom;az-6","testing",5.98
"643","ast423","textrandom;az-6","testing",5.98
"644","ast423","unknown;az-6","Successful Login",5.98
"645","ast423","textrandom;az-6","testing",5.98
"646","ast423","textrandom;az-6","testing",5.98
"647","ast423","unknown;az-6","Successful Login",5.98
"648","ast423","textrandom;az-6","testing",5.98
"649","ast423","textrandom;az-6","testing",5.98
"650","ast423","unknown;az-6","Successful Login",5.98
"651","ast423","unknown;N/A","testing",5.99
"652","ast424","unknown;N/A","testing",-1.2
"653","ast424","unknown;N/A","testing",-1.2
"654","ast424","textrandom;az-6","Created Password",0
"655","ast424","textrandom;az-6","testing",0
"656","ast424","textrandom;az-6","testing",0
"657","ast424","textrandom;az-6","testing",0
"658","ast424","textrandom;az-6","testing",0
"659","ast424","textrandom;az-6","testing",0
"660","ast424","textrandom;az-6","testing",0
"661","ast424","textrandom;az-6","testing",0
"662","ast424","textrandom;az-6","testing",0
"663","ast424","unknown;N/A","testing",0
"664","ast424","textrandom;az-6","Created Password",0
"665","ast424","textrandom;az-6","testing",0
"666","ast424","textrandom;az-6","testing",0
"667","ast424","textrandom;az-6","testing",0
"668","ast424","textrandom;az-6","testing",0
"669","ast424","unknown;az-6","testing",0
"670","ast424","unknown;az-6","testing",0
"671","ast424","textrandom;az-6","testing",0
"672","ast424","textrandom;az-6","testing",0
"673","ast424","unknown;az-6","Successful Login",0
"674","ast424","textrandom;az-6","Created Password",0
"675","ast424","textrandom;az-6","testing",0
"676","ast424","textrandom;az-6","testing",0
"677","ast424","textrandom;az-6","testing",0
"678","ast424","textrandom;az-6","testing",0
"679","ast424","textrandom;az-6","testing",0
"680","ast424","unknown;az-6","Successful Login",0
"681","ast424","textrandom;az-6","Created Password",0
"682","ast424","textrandom;az-6","testing",0
"683","ast424","textrandom;az-6","testing",0
"684","ast424","textrandom;az-6","testing",0
"685","ast424","textrandom;az-6","testing",0
"686","ast424","textrandom;az-6","testing",0
"687","ast424","unknown;az-6","Successful Login",0
"688","ast424","unknown;N/A","testing",0
"689","ast424","textrandom;az-6","testing",1.01
"690","ast424","textrandom;az-6","testing",1.01
"691","ast424","unknown;az-6","Successful Login",1.01
"692","ast424","textrandom;az-6","testing",1.01
"693","ast424","textrandom;az-6","testing",1.01
"694","ast424","unknown;az-6","Successful Login",1.01
"695","ast424","textrandom;az-6","testing",1.01
"696","ast424","textrandom;az-6","testing",1.01
"697","ast424","unknown;az-6","Successful Login",1.01
"698","ast424","unknown;N/A","testing",1.02
"699","ast424","textrandom;az-6","testing",3.61
"700","ast424","textrandom;az-6","testing",3.61
"701","ast424","unknown;az-6","Successful Login",3.61
"702","ast424","textrandom;az-6","testing",3.61
"703","ast424","textrandom;az-6","testing",3.61
"704","ast424","unknown;az-6","Successful Login",3.61
"705","ast424","textrandom;az-6","testing",3.61
"706","ast424","textrandom;az-6","testing",3.61
"707","ast424","unknown;az-6","Successful Login",3.61
"708","ast424","unknown;N/A","testing",3.61
"709","ast424","textrandom;az-6","testing",7.07
"710","ast424","textrandom;az-6","testing",7.07
"711","ast424","unknown;az-6","Successful Login",7.07
"712","ast424","textrandom;az-6","testing",7.07
"713","ast424","textrandom;az-6","testing",7.07
"714","ast424","unknown;az-6","Successful Login",7.07
"715","ast424","textrandom;az-6","testing",7.07
"716","ast424","textrandom;az-6","testing",7.07
"717","ast424","unknown;az-6","Successful Login",7.07
"718","ast424","unknown;N/A","testing",7.07
"719","ast424","unknown;N/A","testing",7.07
"720","ast424","unknown;N/A","testing",7.08
"721","ast426","unknown;N/A","testing",0.06
"722","ast426","textrandom;az-6","Created Password",0
"723","ast426","textrandom;az-6","testing",0
"724","ast426","textrandom;az-6","testing",0
"725","ast426","textrandom;az-6","testing",0
"726","ast426","textrandom;az-6","testing",0
"727","ast426","textrandom;az-6","testing",0
"728","ast426","textrandom;az-6","testing",0
"729","ast426","textrandom;az-6","testing",0
"730","ast426","textrandom;az-6","testing",0
"731","ast426","textrandom;az-6","testing",0
"732","ast426","textrandom;az-6","testing",0
"733","ast426","textrandom;az-6","testing",0
"734","ast426","textrandom;az-6","testing",0
"735","ast426","textrandom;az-6","testing",0
"736","ast426","unknown;az-6","Failed Login",0
"737","ast426","textrandom;az-6","testing",0
"738","ast426","textrandom;az-6","testing",0
"739","ast426","unknown;az-6","Failed Login",0
"740","ast426","textrandom;az-6","Created Password",0
"741","ast426","textrandom;az-6","testing",0
"742","ast426","textrandom;az-6","testing",0
"743","ast426","textrandom;az-6","testing",0
"744","ast426","textrandom;az-6","testing",0
"745","ast426","textrandom;az-6","testing",0
"746","ast426","textrandom;az-6","Created Password",0
"747","ast426","textrandom;az-6","testing",0
"748","ast426","textrandom;az-6","testing",0
"749","ast426","textrandom;az-6","testing",0
"750","ast426","textrandom;az-6","testing",0
"751","ast426","textrandom;az-6","testing",0
"752","ast426","textrandom;az-6","testing",0
"753","ast426","textrandom;az-6","testing",0
"754","ast426","textrandom;az-6","Created Password",0
"755","ast426","textrandom;az-6","testing",0
"756","ast426","textrandom;az-6","testing",0
"757","ast426","textrandom;az-6","testing",0
"758","ast426","textrandom;az-6","testing",0
"759","ast426","textrandom;az-6","testing",0
"760","ast426","textrandom;az-6","testing",0
"761","ast426","textrandom;az-6","testing",0
"762","ast426","textrandom;az-6","testing",0
"763","ast426","unknown;az-6","Successful Login",0
"764","ast426","textrandom;az-6","testing",0
"765","ast426","textrandom;az-6","testing",0
"766","ast426","unknown;az-6","Successful Login",0
"767","ast426","textrandom;az-6","testing",0
"768","ast426","textrandom;az-6","testing",0
"769","ast426","unknown;az-6","Successful Login",0
"770","ast426","unknown;N/A","testing",0.01
"771","ast426","textrandom;az-6","testing",2.03
"772","ast426","textrandom;az-6","testing",2.03
"773","ast426","unknown;az-6","Successful Login",2.03
"774","ast426","textrandom;az-6","testing",2.03
"775","ast426","textrandom;az-6","testing",2.03
"776","ast426","unknown;az-6","Successful Login",2.03
"777","ast426","textrandom;az-6","testing",2.03
"778","ast426","textrandom;az-6","testing",2.03
"779","ast426","unknown;az-6","Failed Login",2.03
"780","ast426","textrandom;az-6","testing",2.03
"781","ast426","textrandom;az-6","testing",2.03
"782","ast426","unknown;az-6","Failed Login",2.03
"783","ast426","textrandom;az-6","Created Password",0
"784","ast426","textrandom;az-6","testing",0
"785","ast426","textrandom;az-6","testing",0
"786","ast426","textrandom;az-6","testing",0
"787","ast426","textrandom;az-6","testing",0
"788","ast426","textrandom;az-6","testing",0
"789","ast426","textrandom;az-6","testing",0
"790","ast426","textrandom;az-6","testing",0
"791","ast426","textrandom;az-6","testing",0
"792","ast426","textrandom;az-6","testing",0
"793","ast426","unknown;az-6","testing",0
"794","ast426","unknown;az-6","testing",0
"795","ast426","textrandom;az-6","testing",0
"796","ast426","textrandom;az-6","testing",0
"797","ast426","unknown;az-6","Successful Login",0
"798","ast426","unknown;N/A","testing",0
"799","ast426","unknown;N/A","testing",0
"800","ast426","unknown;N/A","testing",0
"801","ast426","textrandom;az-6","testing",1.04
"802","ast426","textrandom;az-6","testing",1.04
"803","ast426","unknown;az-6","Failed Login",1.04
"804","ast426","textrandom;az-6","testing",1.04
"805","ast426","textrandom;az-6","testing",1.04
"806","ast426","unknown;az-6","Failed Login",1.04
"807","ast426","textrandom;az-6","testing",1.04
"808","ast426","textrandom;az-6","testing",1.04
"809","ast426","unknown;az-6","Failed Login",1.04
"810","ast426","textrandom;az-6","testing",1.04
"811","ast426","textrandom;az-6","testing",1.04
"812","ast426","unknown;az-6","Successful Login",1.04
"813","ast426","textrandom;az-6","testing",1.04
"814","ast426","textrandom;az-6","testing",1.04
"815","ast426","unknown;az-6","Successful Login",1.04
"816","ast426","textrandom;az-6","testing",1.05
"817","ast426","textrandom;az-6","testing",1.05
"818","ast426","unknown;az-6","Failed Login",1.05
"819","ast426","textrandom;az-6","Created Password",0
"820","ast426","textrandom;az-6","testing",0
"821","ast426","textrandom;az-6","testing",0
"822","ast426","textrandom;az-6","testing",0
"823","ast426","textrandom;az-6","testing",0
"824","ast426","textrandom;az-6","testing",0
"825","ast426","textrandom;az-6","testing",0
"826","ast426","textrandom;az-6","testing",0
"827","ast426","textrandom;az-6","testing",0
"828","ast426","textrandom;az-6","testing",0
"829","ast426","textrandom;az-6","testing",0
"830","ast426","textrandom;az-6","testing",0
"831","ast426","textrandom;az-6","testing",0
"832","ast426","textrandom;az-6","testing",0
"833","ast426","textrandom;az-6","testing",0
"834","ast426","unknown;az-6","testing",0
"835","ast426","unknown;az-6","testing",0
"836","ast426","textrandom;az-6","testing",0
"837","ast426","textrandom;az-6","testing",0
"838","ast426","unknown;az-6","Successful Login",0
"839","ast426","unknown;N/A","testing",0
"840","ast426","unknown;N/A","testing",0
"841","ast426","textrandom;az-6","testing",3.04
"842","ast426","textrandom;az-6","testing",3.04
"843","ast426","unknown;az-6","Successful Login",3.04
"844","ast426","textrandom;az-6","testing",3.04
"845","ast426","textrandom;az-6","testing",3.04
"846","ast426","unknown;az-6","Failed Login",3.04
"847","ast426","textrandom;az-6","testing",3.04
"848","ast426","textrandom;az-6","testing",3.04
"849","ast426","unknown;az-6","Failed Login",3.04
"850","ast426","textrandom;az-6","testing",3.04
"851","ast426","textrandom;az-6","testing",3.04
"852","ast426","unknown;az-6","Successful Login",3.04
"853","ast426","textrandom;az-6","testing",3.04
"854","ast426","textrandom;az-6","testing",3.04
"855","ast426","unknown;az-6","Failed Login",3.04
"856","ast426","textrandom;az-6","Created Password",0
"857","ast426","textrandom;az-6","testing",0
"858","ast426","textrandom;az-6","testing",0
"859","ast426","textrandom;az-6","testing",0
"860","ast426","textrandom;az-6","testing",0
"861","ast426","textrandom;az-6","testing",0
"862","ast426","textrandom;az-6","testing",0
"863","ast426","textrandom;az-6","testing",0
"864","ast426","textrandom;az-6","testing",0
"865","ast426","unknown;az-6","testing",0
"866","ast426","unknown;az-6","testing",0
"867","ast426","textrandom;az-6","testing",0
"868","ast426","textrandom;az-6","testing",0
"869","ast426","unknown;az-6","Successful Login",0
"870","ast426","unknown;N/A","testing",0.01
"871","ast426","textrandom;az-6","testing",0.95
"872","ast426","textrandom;az-6","testing",0.95
"873","ast426","unknown;az-6","Successful Login",0.95
"874","ast426","textrandom;az-6","testing",0.95
"875","ast426","textrandom;az-6","testing",0.95
"876","ast426","unknown;az-6","Failed Login",0.95
"877","ast426","textrandom;az-6","testing",0.95
"878","ast426","textrandom;az-6","testing",0.95
"879","ast426","unknown;az-6","Successful Login",0.95
"880","ast426","textrandom;az-6","testing",0.96
"881","ast426","textrandom;az-6","testing",0.96
"882","ast426","unknown;az-6","Successful Login",0.96
"883","ast426","unknown;N/A","testing",0.96
